combined,id,lat,lng,overhead,sv,has_sv,reason
3,R00137,37.118022,-122.120606,-1,4,True,"[tall_nearby, severity 4/10] Conductors run along the road with a bare deciduous tree and evergreens near the right side. No branches clearly overhang or contact the wires; visible separation between foliage and conductor path. Tall trees near line only."
3,R00150,37.118584,-122.120175,-1,4,True,"[tall_nearby, severity 3/10] Conductors are only faintly visible in the upper right against sky; a large redwood and dense vegetation are near the pole line but no clear contact or overhang can be confirmed. Wire path is largely obscured, so rating capped low with visible separation to identifiable spans."
3,R00157,37.118887,-122.105900,-1,4,True,"[tall_nearby, severity 3/10] Conductors run from the pole on the right across the frame with clear sky behind them. Tall trees flank the road on both sides but there is visible separation between the foliage and the wire path; no branch overhangs or contacts the conductors in view."
3,R00177,37.119787,-122.112375,-1,4,True,"[tall_nearby, severity 4/10] Conductors span across the road with tall redwoods nearby, but there is visible separation between the wire path and the tree canopy. No branch clearly contacts or directly overhangs the line; the dense foliage is largely background behind the wires."
3,R00180,37.119879,-122.122089,-1,4,True,"[tall_nearby, severity 4/10] Conductors span the street from the pole on the left. Tall trees and canopy are present along the line, especially mid-frame and right side, but there is visible separation between the wires and the foliage. No clear overhang or contact is evident; the dense canopy appears behind or below the wire path."
3,R00186,37.120271,-122.108762,-1,4,True,"[tall_nearby, severity 4/10] Conductors span across the sky with clear separation from the large tree on the left; foliage is near the line path but no direct overhang or contact is visible against the open sky background."
3,R00189,37.120322,-122.120899,-1,4,True,"[tall_nearby, severity 2/10] Conductors are not clearly visible in this frame. Tall redwoods and dense canopy line the road, but no distinct wire path can be traced against the trees, so no direct vegetation-conductor interaction can be assessed."
3,R00190,37.120324,-122.122141,-1,4,True,"[tall_nearby, severity 4/10] Conductors run along the left/center of the frame with a utility pole visible. Tall redwoods line the right side of the road, but the wires appear to have visible separation from the dense canopy. No branches clearly overhang or contact the conductors in this view."
3,R00195,37.120651,-122.106559,-1,4,True,"[tall_nearby, severity 4/10] Conductors span across the frame from the pole with clear sky behind most of the wire path. Trees on the right and background are tall but show visible separation from the lines; no branches clearly overhang or contact the conductors."
3,R00198,37.120726,-122.105430,-1,4,True,"[tall_nearby, severity 3/10] A single conductor spans the upper frame with clear sky behind it; tall redwoods and roadside trees are present but show visible separation from the wire path. No overhang or contact is evident along the visible span."
3,R00201,37.120766,-122.122201,-1,4,True,"[tall_nearby, severity 3/10] Heavy sun glare and lens flare obscure the conductor path on the right side. Tall trees are present near the line corridor, but no clear branch-to-wire contact or overhang is visible; wires are faint against bright sky. Capping due to poor visibility from glare."
3,R00204,37.120814,-122.107101,-1,4,True,"[encroach, severity 5/10] Conductors cross the frame diagonally toward the upper right. Dense foliage on the right side is close to the wire path within the envelope, but no clear overhang or contact is visible above the road; the tall pine at center-left has visible separation from the lines."
3,R00212,37.121616,-122.123470,-1,4,True,"[tall_nearby, severity 3/10] A single overhead conductor is faintly visible crossing the upper left of the frame, with dense forest canopy in the background. The wire path is largely obscured by the poles and hard to trace clearly. Tall trees are near the line but no branch is clearly overhanging or contacting the conductor; apparent overlap is background canopy behind the wire."
3,R00222,37.122173,-122.122058,-1,4,True,"[encroach, severity 6/10] Conductors run along the right side toward the pole; tall redwoods and dense shrubbery on the right appear close to the line path, but the exact wire geometry against the background canopy is unclear. Vegetation looks beside rather than clearly overhanging, so capped at 6."
3,R00229,37.122638,-122.122214,-1,4,True,"[encroach, severity 6/10] A conductor spans from upper left across the frame toward the right where large trees (oak and redwood) grow densely along the road. The wire path becomes obscured by foliage on the right side, suggesting vegetation within the envelope, but the exact geometry of any contact is unclear against the dense background canopy. Capping at 6 due to ambiguous wire path through the foliage."
3,R00236,37.123086,-122.123007,-1,4,True,"[tall_nearby, severity 4/10] Conductors cross the frame with clear sky behind them; tall redwoods/conifers stand near the line on both sides but with visible separation. No branches overhang or contact the wires in view."
3,R00243,37.123417,-122.123319,-1,4,True,"[tall_nearby, severity 3/10] Distribution lines are faintly visible on poles along the right side of the road near the utility pole. Tall conifers stand near the line corridor but show visible separation. The large deciduous tree on the left is set back from the visible conductor path. No overhang or contact discernible at this distance."
3,R00246,37.123429,-122.122450,-1,4,True,"[tall_nearby, severity 3/10] Power pole with distribution lines visible mid-frame near the street. Conductors run toward the trees on both sides but the wire path is distant and small; no clear overhang or contact is visible. Tall trees flank the corridor with apparent separation, so this reads as tall vegetation near the line rather than a direct interaction."
3,R00248,37.123518,-122.127432,-1,4,True,"[tall_nearby, severity 4/10] Two conductor spans cross the upper portion of the frame against an open sky, with clear separation from the tree canopy below. Tall trees are present near the line but no branches visibly overhang or contact the wires; the crowns sit below the conductor path."
3,R00254,37.123851,-122.124366,-1,4,True,"[tall_nearby, severity 4/10] Conductors run left-to-right across the frame; the large redwood on the right and bare deciduous trees on the left are near the line corridor but show visible separation from the wires. No branch clearly contacts or overhangs the conductors."
3,R00261,37.124136,-122.121378,-1,4,True,"[tall_nearby, severity 4/10] The conductors run from the pole across to the right toward tall trees. There are tall trees near the line on the right side, but the wires appear to pass with visible separation against the sky. No branch is clearly overhanging or contacting the conductors; background canopy is behind the wire path."
3,R00262,37.124259,-122.124500,-1,4,True,"[tall_nearby, severity 4/10] Conductors span across the frame from the utility pole on the right. Tall trees and dense shrubs line the road near the pole, but the wires appear to have visible separation from the canopy. No clear overhang or contact geometry is evident; mostly background forest near the line."
3,R00263,37.124316,-122.122747,-1,4,True,"[tall_nearby, severity 4/10] Conductors span the street with tall redwoods and deciduous trees on the right side. The trees are near the line but show visible separation from the wires; no branches clearly overhang or contact the conductors in this view."
3,R00264,37.124342,-122.128045,-1,4,True,"[tall_nearby, severity 3/10] Only a couple of thin conductors are visible crossing the sky high above the road. Tall redwoods and dense roadside canopy flank the line, but no branch clearly overhangs or contacts the wire; the wire path is high and separate from the visible foliage."
3,R00267,37.124387,-122.123624,-1,4,True,"[tall_nearby, severity 4/10] Conductors run from the utility pole on the right across the scene. Tall trees and a large oak canopy are near the line corridor, but there is visible separation between the foliage and the wires; no clear overhang or contact is evident along the conductor path."
3,R00271,37.124760,-122.120470,-1,4,True,"[tall_nearby, severity 4/10] The conductors run across the upper portion of the frame as dark cables. Tall trees flank the lines on both sides, but the visible wire span appears clear with separation from the dense foliage on the right edge. No branch is clearly touching or overhanging the conductor; the heavy vegetation is lower near the fence, well below the wires."
3,R00277,37.124888,-122.125200,-1,4,True,"[tall_nearby, severity 4/10] A large tree on the left stands near the conductors that span the road, but there is visible separation between the tree canopy and the wire path. Foliage on the right near the pole does not clearly contact or overhang the conductors. Tall trees are near the line but with apparent clearance."
3,R00279,37.124904,-122.126342,-1,4,True,"[tall_nearby, severity 4/10] Distribution conductors run from the pole at left across the road. Tall redwoods and roadside trees are near the line, but there is visible separation between the foliage and the wires. No clear contact or overhang is evident; large portion of frame is blurred but the wire path in the clear area shows adequate clearance."
3,R00287,37.125238,-122.121154,-1,4,True,"[tall_nearby, severity 3/10] Conductors run along the road from the utility pole with clear sky background. Tall trees (redwoods and other evergreens) stand near the line on both sides but show visible separation from the wires; no branches overhang or contact the conductors in view."
3,R00296,37.125620,-122.128704,-1,4,True,"[encroach, severity 6/10] Conductors run along the right side of the road with dense tree canopy immediately adjacent to and beneath the wire path. Vegetation appears close to the line on the right, but no clear direct contact or overhang is visible against the sky; foliage merging with the line is likely background canopy. Capping at 6 due to ambiguous wire path against dense trees."
3,R00297,37.125655,-122.120393,-1,4,True,"[tall_nearby, severity 4/10] A single conductor spans across the sky from upper left toward the pole near center. Tall trees and dense canopy exist near the line, but the visible wire segment maintains clear separation against the open sky with no branches directly overhanging or contacting it. The right-side foliage is offset from the conductor path."
3,R00301,37.125760,-122.121313,-1,4,True,"[tall_nearby, severity 3/10] Conductor path is not clearly visible; there may be a line near the pole at right, but dense bare and evergreen canopy dominates. No discernible wire-to-branch contact geometry can be confirmed, so this reads as tall trees near a likely line with no verifiable interaction."
3,R00309,37.126133,-122.120535,-1,4,True,"[tall_nearby, severity 3/10] Conductors run from the utility pole across the scene with tall redwoods nearby. The bare deciduous tree on the right and evergreens are close to the line path but show visible separation; no clear overhang or contact with conductors is evident."
3,R00311,37.126245,-122.122957,-1,4,True,"[encroach, severity 6/10] Conductors run from left across the frame toward the building with a service riser at the pole. Dense foliage sits close beside the wire path on the left, but no clear contact or direct overhang is visible; much of the green is background canopy behind the lines. Rating capped in the beside-envelope range due to ambiguous geometry."
3,R00318,37.126663,-122.128574,-1,4,True,"[encroach, severity 6/10] Conductors span across the upper-left of the frame; dense redwood foliage is very close to the wire path on the left, but the exact geometry is ambiguous due to backlighting and the wire crossing in front of background canopy. Vegetation appears within the envelope beside the line rather than clearly touching or overhanging, so capped at 6 given the unclear separation."
3,R00321,37.126751,-122.131151,-1,4,True,"[tall_nearby, severity 4/10] Power lines run along the right side from the pole; tall redwoods and roadside vegetation are near the line but foliage on the right shows visible separation from the conductors. No clear contact or direct overhang is discernible. Backlighting/sun glare partially obscures the wire path on the right."
3,R00323,37.126953,-122.125377,-1,4,True,"[encroach, severity 6/10] A conductor spans across the scene at mid-height and dense redwood/oak foliage crowds close to the wire path on both sides, but the wire is thin and partially obscured against the canopy so contact geometry cannot be confirmed. Capping at 6 due to unclear wire path against background vegetation."
3,R00327,37.127067,-122.124837,-1,4,True,"[encroach, severity 6/10] Conductors run overhead from the utility pole on the right toward the upper left, with dense tree canopy on both sides. The large oak on the left and the vegetation on the right appear to encroach near the line path, but the wires cross open sky where visible and no clear branch-on-wire contact or direct overhang can be confirmed. Backlit foliage against the sky makes the exact wire-to-branch geometry unclear, so severity is capped at 6."
3,R00328,37.127075,-122.127518,-1,4,True,"[tall_nearby, severity 3/10] A utility pole is visible on the left but conductors are faint and hard to trace against the sky. Tall trees line the road on both sides, but no clear branch-to-conductor contact or overhang is visible; trees show separation from the wire path where discernible."
3,R00330,37.127171,-122.129595,-1,4,True,"[encroach, severity 6/10] Conductors run across upper right and diagonally through the frame. Dense tree canopy on the right side is close to the wire path and appears within the envelope, but I cannot confirm direct overhang or contact due to overlapping background foliage. No clear branch-on-wire geometry visible."
3,R00331,37.127212,-122.123596,-1,4,True,"[encroach, severity 6/10] Multiple conductors span the frame with tall redwoods and dense canopy on both sides. Vegetation on the right appears close to the line path but no clear contact or overhang geometry is visible; much of what looks near the wires is background canopy. Capped at 6 due to ambiguous wire-vegetation separation."
3,R00337,37.127517,-122.122946,-1,4,True,"[tall_nearby, severity 4/10] Conductors span the road with multiple tall redwoods and conifers flanking both sides. The lines run through relatively open sky with visible separation from the nearest trees; no branch clearly overhangs or contacts the wires. Tall trees are near the line on the right, warranting a tall_nearby classification with moderate concern."
3,R00340,37.127656,-122.130135,-1,4,True,"[tall_nearby, severity 4/10] A utility pole is visible on the left with dense oak canopy overhanging the road. Conductor lines are not clearly distinguishable against the dark foliage, so a direct wire-vegetation interaction cannot be confirmed. Tall trees are near the line corridor but no clear contact or overhang geometry is visible."
3,R00343,37.127867,-122.127563,-1,4,True,"[tall_nearby, severity 4/10] Conductors run from the pole on the left across the frame at a fairly high level. The large trees on the right are tall and close to the line's general area, but the visible wire span appears to pass with separation above/beside the road, not through the dense canopy. No clear overhang or contact geometry is visible; trees are near but separated."
3,R00344,37.127971,-122.122985,-1,4,True,"[tall_nearby, severity 4/10] Distribution lines cross the scene with tall redwoods on the right side, but there is visible separation between the conductors and the trees. Heavy sun glare washes out the upper canopy, limiting clarity. No direct overhang or contact is evident along the visible wire path."
3,R00353,37.128362,-122.116681,-1,4,True,"[tall_nearby, severity 4/10] Conductors run along the right side with a pole and multiple lines visible. Tall redwoods and roadside vegetation are present nearby, but there is visible separation between the trees and the wires. No branch appears to overhang or contact the conductors in this view."
3,R00357,37.128464,-122.124694,-1,4,True,"[tall_nearby, severity 4/10] Conductors span from the utility pole across the scene with tall redwoods and trees flanking the line. Visible separation exists between the wires and the surrounding trees; no branches clearly overhang or contact the conductors in this view."
3,R00371,37.128841,-122.115016,-1,4,True,"[tall_nearby, severity 4/10] Conductors run along the right side of the road with tall redwoods and mixed trees nearby. Visible separation exists between the wires and the adjacent foliage; no branch is clearly overhanging or contacting the lines. Trees are tall and close but with apparent clearance."
3,R00373,37.128917,-122.124673,-1,4,True,"[tall_nearby, severity 4/10] Overhead conductors span across the sky from left to right, with tall redwoods and firs standing near the line. The trees appear to have visible separation from the wire path rather than direct contact or overhang. The wires run mostly in open sky between the trees."
3,R00374,37.128963,-122.122094,-1,4,True,"[tall_nearby, severity 4/10] A utility pole with faint conductors running across the road is visible. Tall trees flank both sides of the road, but the conductors appear to have visible separation from the dense canopy. No clear branch contact or direct overhang can be confirmed; the wire path is thin and hard to trace against the sky and background foliage."
3,R00375,37.128991,-122.133499,-1,4,True,"[encroach, severity 5/10] Conductors run from the pole on the left along the roadside. Dense roadside vegetation grows alongside the line on the left, appearing within the ~12 ft envelope, but no clear overhang or contact is visible over the wire path. Background canopy behind lines does not indicate direct interaction."
3,R00376,37.129028,-122.131755,-1,4,True,"[tall_nearby, severity 4/10] Conductors run along the road with a utility pole visible right of frame. Tall redwoods flank the line, but the wires span across relatively open sky with visible separation from the nearest foliage. Trees on the right edge are close to the line but no branch clearly overhangs or contacts a conductor."
3,R00377,37.129105,-122.113945,-1,4,True,"[unclear, severity 2/10] Conductors are not clearly visible in this frame. There may be a distribution line running along the right side near the road, but the wire path cannot be reliably traced against the dense background forest canopy. No specific vegetation-conductor interaction can be confirmed."
3,R00380,37.129238,-122.117778,-1,4,True,"[tall_nearby, severity 3/10] A single conductor is faintly visible in the upper left crossing the road, but the tall redwoods and dense roadside vegetation on the right are not clearly interacting with it. Wire path is faint and largely obscured, so tall trees near the line with no visible contact or overhang."
3,R00383,37.129399,-122.133738,-1,4,True,"[tall_nearby, severity 4/10] Conductors run along the road with a utility pole visible mid-right. Tall redwoods and dense foliage flank the line, but there is visible separation between the trees and the wire path. No clear overhang or contact geometry is evident; background canopy is behind, not on, the conductor."
3,R00387,37.129646,-122.120829,-1,4,True,"[tall_nearby, severity 3/10] Conductors run across the upper left of the frame with tall redwoods and trees nearby, but there is visible separation between the wires and foliage. No branches clearly overhang or contact the lines; the dense canopy is largely background."
3,R00389,37.129749,-122.112364,-1,4,True,"[tall_nearby, severity 4/10] Conductors span the road diagonally with tall trees on both sides. Foliage on the left near the pole is close to the wire path but shows visible separation; no clear overhang or contact over the conductors. Rated as tall trees near line with separation."
3,R00398,37.130185,-122.121868,-1,4,True,"[tall_nearby, severity 4/10] A single conductor spans the upper frame with tall redwoods nearby, but the trees appear to have visible separation from the wire path. Sun glare and lens flare obscure part of the line, but no clear overhang or contact is evident."
3,R00403,37.130296,-122.133484,-1,4,True,"[tall_nearby, severity 4/10] Conductors span the upper right of the frame with tall redwoods and conifers nearby, but there is visible separation between the tree canopy and the wires. No branches clearly overhang or touch the conductors in this view."
3,R00409,37.130641,-122.134897,-1,4,True,"[encroach, severity 6/10] Conductors run from the utility pole on the right into dense roadside vegetation. On the right side foliage appears close to the wire path within the envelope, but the geometry is not clear enough to confirm overhang or contact, so capped at 6."
3,R00411,37.130721,-122.111005,-1,4,True,"[tall_nearby, severity 3/10] A single conductor is faintly visible crossing the upper left of the frame. Tall redwoods line both sides of the road, but the wire path is high and there is no clearly visible branch contacting or overhanging it. Dense canopy is mostly background. Rated as tall trees near line with apparent separation."
3,R00416,37.131043,-122.120808,-1,4,True,"[tall_nearby, severity 4/10] Conductors run from the pole at left across the scene; the large tree on the right is tall and near the line path but visible separation exists. No clear overhang or contact with the thin wires visible against the sky."
3,R00423,37.131311,-122.120097,-1,4,True,"[tall_nearby, severity 4/10] A single conductor spans the sky from upper right toward the left. Tall redwoods on the right stand near the line but show visible separation; foliage on the right edge is close but does not clearly contact or overhang the visible wire span. No direct interaction seen."
3,R00424,37.131336,-122.136114,-1,4,True,"[tall_nearby, severity 3/10] A conductor is faintly visible on the left crossing the road area, but no wire path is clearly traceable near vegetation. Tall redwoods flank the road with no visible branch-to-conductor contact or overhang. Only background forest with separation is apparent."
3,R00430,37.131553,-122.124741,-1,4,True,"[tall_nearby, severity 4/10] Conductors run along the right side of the road with a utility pole visible mid-frame. Tall redwoods flank both sides but the wire path over the road appears to have visible separation from foliage. No clear overhang or contact discernible; dense canopy is mostly background."
3,R00432,37.131590,-122.134844,-1,4,True,"[encroach, severity 6/10] A conductor runs diagonally from upper left toward a pole mid-frame, but the wire path becomes obscured by dense foliage on the right and the geometry of any direct contact/overhang is unclear. Vegetation clearly crowds the line corridor within the envelope, but I cannot confirm a limb over or touching a specific conductor, so capped at 6."
3,R00434,37.131598,-122.108395,-1,4,True,"[tall_nearby, severity 4/10] Conductors span from a pole in mid-scene across the sky; visible against open sky with clear separation from foreground canopy. Tall trees and dense vegetation are near the line on both sides but no branch appears to overhang or contact the wires in the visible geometry."
3,R00435,37.131599,-122.118990,-1,4,True,"[tall_nearby, severity 4/10] Conductors run from the pole on the right across the frame with clear sky background along most of the span. Tall trees are present near the line on both sides, but there is visible separation between the foliage and the wires. No branch clearly overhangs or contacts the conductors."
3,R00437,37.131877,-122.137006,-1,4,True,"[encroach, severity 5/10] Conductors run along the right side from the utility pole; dense roadside vegetation and trees are close beside the line within the envelope, but no clear overhang or contact is visible over the wire path. Wire path is only partly discernible against background canopy."
3,R00439,37.131962,-122.109338,-1,4,True,"[tall_nearby, severity 3/10] Conductors run along the left side of the road (visible near the pole around mid-frame) with tall trees nearby, but there is visible separation between the wire path and the foliage. No clear overhang or contact is discernible; the dense trees are largely set back from the line."
3,R00447,37.132243,-122.108743,-1,4,True,"[encroach, severity 6/10] A conductor spans the road from a pole on the right into dense roadside canopy. Trees on the right appear to be within the ~12 ft envelope beside the line, but the wire path is thin and partly washed out by sun glare, so I cannot confirm direct overhang or contact. Capping at 6 due to unclear geometry."
3,R00450,37.132442,-122.125192,-1,4,True,"[tall_nearby, severity 6/10] A conductor is faintly visible crossing the upper right of the frame near a pole. Tall redwoods and dense foliage are close to the line, but the wire path is thin and hard to trace, so I cannot confirm direct overhang or contact. Capping at 6 due to unclear wire geometry."
3,R00453,37.132475,-122.105866,-1,4,True,"[tall_nearby, severity 4/10] A faint conductor spans the road at mid-frame with a pole visible on the left. Tall trees line both sides but foliage shows visible separation from the wire path; no clear overhang or contact is discernible against the sky."
3,R00455,37.132543,-122.104299,-1,4,True,"[tall_nearby, severity 4/10] Distribution conductors run across the sky on the left side. Tall redwoods and roadside trees are near the line, but there is visible separation between the foliage crowns and the wires. No branch clearly overhangs or contacts the conductors in this frame."
3,R00456,37.132558,-122.120447,-1,4,True,"[tall_nearby, severity 3/10] Conductors span across the sky with clear separation from the tall trees below. The tallest cypress and background trees are near the line's height but show visible vertical separation, no overhang or contact evident."
3,R00457,37.132608,-122.106407,-1,4,True,"[tall_nearby, severity 4/10] Conductors span the road with tall trees on both sides, but there is visible separation between the wires and the foliage. Trees on the right are tall and near the line path but no branches clearly overhang or contact the conductors."
3,R00459,37.132641,-122.136801,-1,4,True,"[encroach, severity 6/10] Conductor lines run diagonally across the upper frame, with dense tree foliage nearby. Sun glare and backlighting obscure the exact wire path, making contact/overhang unclear, so severity is capped at 6. Vegetation appears close to the line envelope but no clear contact is confirmed."
3,R00460,37.132673,-122.107630,-1,4,True,"[tall_nearby, severity 4/10] Conductors run along the road with tall redwoods and oaks nearby. The trees on the right have foliage close to the line path but visible separation is present; no clear overhang or contact is discernible against the backlit canopy."
3,R00463,37.132791,-122.138410,-1,4,True,"[tall_nearby, severity 3/10] Conductors cross the sky in the upper portion of the frame with clear open sky around them. Tall redwoods flank both sides of the road but show visible separation from the wire spans. No branches overhanging or contacting the conductors are evident."
3,R00465,37.132903,-122.125323,-1,4,True,"[tall_nearby, severity 4/10] Multiple conductors span the scene against a dense redwood canopy. Tall trees flank the line but the wires appear to run through open sky with visible separation from foliage; no clear overhang or contact is evident. Background canopy behind the wires can mimic contact but geometry does not support it."
3,R00468,37.133007,-122.103176,-1,4,True,"[encroach, severity 6/10] Conductors run from the pole at right across the frame; dense roadside vegetation on the right sits close beside the line within the envelope, but no clear branch is directly overhanging or contacting the wires. The wire path against bright sky and background canopy is somewhat ambiguous, so capping at 6."
3,R00470,37.133047,-122.137420,-1,4,True,"[tall_nearby, severity 4/10] Conductors run along the road from the pole with visible clear span. Tall trees and shrubs are nearby but show visible separation from the wires; no direct overhang or contact is evident along the conductor path."
3,R00484,37.133864,-122.119551,-1,4,True,"[encroach, severity 6/10] Conductors run from the pole on the left toward trees that crowd the right side of the road. The wire path appears to approach dense foliage in the mid-distance, but glare and the small scale make the exact geometry unclear, so severity is capped at 6. Vegetation appears close to the line rather than clearly overhanging or contacting it."
3,R00487,37.134181,-122.101876,-1,4,True,"[tall_nearby, severity 4/10] A single conductor is faintly visible spanning across the upper right portion of the frame. Tall redwoods and dense roadside vegetation flank the line, but there is visible separation between the wire and the foliage. No clear overhang or contact geometry is evident; this reads as tall trees near the line with distance to spare."
3,R00501,37.135215,-122.120108,-1,4,True,"[tall_nearby, severity 4/10] A conductor spans across the scene from upper right toward center-left. Tall trees flank the road, and dense vegetation on the right rises near the wire, but there is visible separation between the foliage and the conductor path. No clear contact or direct overhang is evident."
3,R00503,37.135231,-122.120699,-1,4,True,"[encroach, severity 5/10] Conductors run from the pole on the left down the road, with dense tree canopy on the left side crowding close beside the wire path. Vegetation appears to be within the envelope beside the lines rather than clearly overhanging or contacting. No definite branch-on-wire contact is visible; much of the apparent overlap is background canopy behind the wires."
3,R00505,37.135299,-122.121270,-1,4,True,"[encroach, severity 6/10] Conductors run diagonally across the frame toward the tall tree cluster on the right. Dense foliage of the large trees on the right sits very close to the wire path, appearing to enter the envelope, but the exact wire location behind/beside the canopy is not clearly resolvable. Capping at 6 due to ambiguous geometry."
3,R00506,37.135469,-122.101016,-1,4,True,"[encroach, severity 6/10] Conductors run along the left side from the utility pole, with dense roadside vegetation on both sides of the road within the line envelope. No clear overhang or contact visible against the sky, and the wire path against background canopy is somewhat ambiguous, so capping at encroachment level."
3,R00509,37.135669,-122.128541,-1,4,True,"[tall_nearby, severity 4/10] A single conductor is visible crossing the upper portion of the frame against the sky. Tall redwoods and conifers stand near the line, but the wire path shows clear separation from foliage where it is visible. No branches overhang or contact the conductor in the discernible span."
3,R00512,37.135846,-122.139760,-1,4,True,"[tall_nearby, severity 3/10] Overhead conductors cross the scene in the upper portion. Tall redwoods and dense trees are present near the line corridor, but the visible wires have clear separation from foliage in the foreground; distant canopy near the pole is background trees rather than confirmed contact. No direct overhang or contact geometry is evident."
3,R00515,37.136162,-122.141504,-1,4,True,"[tall_nearby, severity 4/10] Conductors span across the frame with clear sky separation. Tall redwoods and firs are near the line but foliage stays below the wire path with visible clearance. No branches overhang or contact the conductors in view."
3,R00516,37.136163,-122.139181,-1,4,True,"[encroach, severity 6/10] Conductors run from a pole across the scene, with dense tree canopy on the right closely bordering the line path. Strong sun glare/backlighting obscures the exact wire geometry near the foliage, so contact/overhang cannot be confirmed. Vegetation appears within the envelope beside the line; capping at 6 due to unclear wire path from glare."
3,R00517,37.136311,-122.100539,-1,4,True,"[tall_nearby, severity 4/10] Conductors visible crossing upper left of frame against sky. Tall trees flank both sides of the road but the wires in the upper left have clear open-sky separation from the dense canopy. No branch overhangs or contact with the visible conductor path; foliage is beside/below the line corridor with apparent separation."
3,R00518,37.136455,-122.127907,-1,4,True,"[encroach, severity 6/10] Conductors span diagonally across the frame; on the right side dense tree foliage rises close to the wire path near the pole, appearing within the clearance envelope but no clear contact or direct overhang confirmed. Vegetation beside the line rather than clearly over it."
3,R00519,37.136530,-122.141064,-1,4,True,"[encroach, severity 6/10] Multiple conductors run from the pole across the scene; dense tree canopy is close alongside the wire path on the right, within the envelope, but no clear branch-on-wire contact or direct overhang is visible against the sky. Vegetation appears beside rather than clearly over the conductors."
3,R00522,37.136738,-122.100336,-1,4,True,"[encroach, severity 5/10] A conductor runs from the utility pole on the left across the road. Dense roadside vegetation on the right and tall trees along the line are close to the conductor path, but no branch is clearly overhanging or contacting the wire. Foliage appears beside the line within the encroachment envelope rather than directly on it."
3,R00529,37.137383,-122.099612,-1,4,True,"[encroach, severity 6/10] Conductors span across the frame with dense vegetation on both roadsides, particularly the right where foliage rises close to the wire path. No clear branch-on-wire contact or definite overhang is visible; the tree crowns appear beside/near the line. Distant conductor path is somewhat unclear against background canopy, so capped at 6."
3,R00532,37.137527,-122.099094,-1,4,True,"[tall_nearby, severity 4/10] Conductors are faintly visible on the right side running along the road with a utility pole. Tall trees are present near the line, especially on the right, but no clear overhang or contact is visible; there is apparent separation between foliage and the wire path."
3,R00538,37.137736,-122.096436,-1,4,True,"[encroach, severity 6/10] Conductors run along the right side of the road where dense trees and foliage grow close to the line envelope on the right. Vegetation appears beside the wires rather than clearly overhanging, and the wire path against the bright sky and dense canopy is hard to trace precisely, so severity is capped at 6."
3,R00547,37.138291,-122.142836,-1,4,True,"[tall_nearby, severity 4/10] Conductors cross the frame diagonally with clear sky/open space behind them in the central span. Tall trees flank both sides of the line but the visible wire path shows separation from foliage rather than direct contact or overhang. Background canopy is mostly behind and below the wire, not touching it."
3,R00550,37.138340,-122.095265,-1,4,True,"[tall_nearby, severity 4/10] Conductors are faintly visible spanning the road, with a utility pole on the left. Dense vegetation lines the left roadside and tall trees stand nearby, but no branch clearly overhangs or contacts the wire path. Strong sun glare partially obscures the upper-left wire span. Tall trees near the line with apparent separation."
3,R00558,37.138884,-122.127387,-1,4,True,"[tall_nearby, severity 6/10] Multiple conductors span the upper frame, with tall redwoods on the right growing very close to the line path. The dense foliage on the right side is near where the wires pass, but exact separation is ambiguous against the background canopy. No clear contact or direct overhang is visible, so capping at encroach/tall-nearby level."
3,R00565,37.140293,-122.130410,-1,4,True,"[tall_nearby, severity 4/10] Conductors span across the upper frame with clear sky behind most of the wire path; no branches are seen directly overhanging or contacting the visible lines. Tall redwoods and dense roadside vegetation are near the corridor but with apparent separation from the conductors."
3,R00566,37.140320,-122.131188,-1,4,True,"[encroach, severity 6/10] Conductors run along the right side near a pole, with dense tree canopy on both sides close to the line path. Backlit conditions and glare make the exact wire geometry unclear, so capped at 6. Vegetation appears within the envelope but no definite overhang or contact can be confirmed."
3,R00572,37.141154,-122.131655,-1,4,True,"[tall_nearby, severity 6/10] Conductors span the road from the pole toward tall redwoods on the right. Dense canopy is close to the line on the right side, but from this angle it appears to be background/beside the wire rather than clearly overhanging or contacting. Sun glare and distance make the exact geometry hard to confirm, so capped at 6."
3,R00577,37.141767,-122.132449,-1,4,True,"[encroach, severity 6/10] A utility pole is visible on the right with conductors running to the upper right, but the wire path is largely obscured by dense foliage and backlit canopy. Vegetation appears very close to and possibly beside the lines, but true contact cannot be confirmed due to the unclear, partially backlit wire path. Capped at 6."
3,R00581,37.142041,-122.133353,-1,4,True,"[tall_nearby, severity 4/10] A single conductor is visible crossing the upper portion of the frame against open sky. Tall redwoods flank the road but the visible wire span has clear separation from foliage; no overhang or contact is evident along the sky-backed portion."
3,R00586,37.142509,-122.131069,-1,4,True,"[tall_nearby, severity 3/10] Conductors span across open sky with visible separation from the surrounding tree canopy. Tall redwoods and trees flank the line but no branches clearly overhang or contact the wires in the visible span."
3,R00587,37.142828,-122.131892,-1,4,True,"[tall_nearby, severity 4/10] Conductors run along the right side from the utility pole. Tall redwoods are present near the line on the right, but there is visible separation between the foliage and the wires. No branches clearly overhang or contact the conductors in view."
3,R00589,37.142836,-122.133928,-1,4,True,"[tall_nearby, severity 4/10] Overhead conductors run across the top of the frame with tall redwoods flanking the road. Trees are near the line but there is visible separation between the wire path and the canopy; no clear overhang or contact is evident against the bright sky."
